"Price","Bedrooms","Bathrooms","SqFt","City","State","Year_Built","Type","Garage","Lot_Area","Latitude","Longitude"
499854,3,3,3105,"Perth","WA",1964,"Townhouse",1,1567,-31.9505,115.8605
542378,5,1,3111,"Adelaide","SA",2002,"Apartment",1,4373,-34.9285,138.6007
486898,2,1,1060,"Melbourne","VIC",2008,"Townhouse",0,7833,-37.8136,144.9631
1789175,1,2,2782,"Brisbane","QLD",2020,"Apartment",0,9529,-27.4698,153.0251
1466449,3,3,3803,"Sydney","NSW",1974,"Apartment",1,9006,-33.8688,151.2093
419076,1,2,2618,"Melbourne","VIC",1969,"Apartment",0,8939,-37.8136,144.9631
1531118,2,1,3107,"Melbourne","VIC",1981,"Apartment",0,5776,-37.8136,144.9631
1871085,3,1,3245,"Adelaide","SA",1985,"Townhouse",1,2237,-34.9285,138.6007
1424338,1,2,3349,"Perth","WA",1976,"House",0,7456,-31.9505,115.8605
1883711,3,2,3146,"Brisbane","QLD",1955,"Apartment",0,8387,-27.4698,153.0251
455652,5,1,1522,"Perth","WA",2008,"House",0,6917,-31.9505,115.8605
1745617,5,1,1534,"Adelaide","SA",2011,"Apartment",1,1615,-34.9285,138.6007
1637659,2,1,2308,"Brisbane","QLD",1985,"House",1,6011,-27.4698,153.0251
675876,1,2,942,"Perth","WA",1973,"Apartment",0,8305,-31.9505,115.8605
595595,5,1,811,"Perth","WA",1987,"House",0,7306,-31.9505,115.8605
1473134,2,1,938,"Perth","WA",1952,"Apartment",0,2811,-31.9505,115.8605
716371,5,2,2975,"Sydney","NSW",1958,"Apartment",0,2322,-33.8688,151.2093
1408946,1,2,3892,"Brisbane","QLD",2018,"Apartment",1,4579,-27.4698,153.0251
1286830,4,3,1987,"Melbourne","VIC",1951,"House",1,3467,-37.8136,144.9631
1951355,3,1,1010,"Brisbane","QLD",1992,"Apartment",0,2003,-27.4698,153.0251
280255,2,2,3940,"Adelaide","SA",1962,"Apartment",0,6093,-34.9285,138.6007
975547,1,2,1886,"Melbourne","VIC",1961,"House",0,8966,-37.8136,144.9631
691662,5,1,2986,"Sydney","NSW",2000,"Apartment",0,6663,-33.8688,151.2093
1159420,5,1,1058,"Perth","WA",2010,"Townhouse",1,7402,-31.9505,115.8605
1463353,2,1,3601,"Melbourne","VIC",2011,"House",0,7625,-37.8136,144.9631
527556,5,3,2961,"Melbourne","VIC",2000,"Apartment",0,2017,-37.8136,144.9631
1389142,5,2,1637,"Sydney","NSW",1959,"Townhouse",1,6838,-33.8688,151.2093
1504272,4,1,3905,"Perth","WA",1995,"Townhouse",1,5867,-31.9505,115.8605
1980532,3,2,3637,"Sydney","NSW",1960,"Townhouse",0,2937,-33.8688,151.2093
1086338,3,1,1866,"Sydney","NSW",1965,"Townhouse",1,8080,-33.8688,151.2093
1528114,3,2,3321,"Perth","WA",1982,"Apartment",1,5683,-31.9505,115.8605
1002203,2,2,2226,"Brisbane","QLD",2008,"Apartment",0,3981,-27.4698,153.0251
1663913,3,2,1227,"Sydney","NSW",2001,"House",1,1044,-33.8688,151.2093
1431398,1,1,1755,"Brisbane","QLD",2005,"House",1,9029,-27.4698,153.0251
731241,2,2,1631,"Adelaide","SA",2008,"House",1,4858,-34.9285,138.6007
935753,2,2,3564,"Sydney","NSW",1963,"Apartment",0,6120,-33.8688,151.2093
429101,3,1,2320,"Perth","WA",2001,"Apartment",0,7292,-31.9505,115.8605
662636,3,3,3268,"Melbourne","VIC",2014,"Apartment",0,6522,-37.8136,144.9631
1745206,4,1,1065,"Adelaide","SA",1997,"Apartment",0,3518,-34.9285,138.6007
1822015,5,2,2578,"Perth","WA",1990,"House",1,5295,-31.9505,115.8605
1612464,3,3,3897,"Brisbane","QLD",1988,"Townhouse",1,1223,-27.4698,153.0251
1605057,4,1,893,"Brisbane","QLD",1970,"House",1,1847,-27.4698,153.0251
1207834,5,1,1287,"Melbourne","VIC",1994,"House",0,8935,-37.8136,144.9631
1664511,1,2,2177,"Sydney","NSW",1957,"Apartment",1,5746,-33.8688,151.2093
1561362,1,1,1299,"Melbourne","VIC",1986,"Townhouse",1,7009,-37.8136,144.9631
1574299,5,3,1873,"Brisbane","QLD",1997,"Townhouse",0,4034,-27.4698,153.0251
1983676,1,3,1173,"Brisbane","QLD",1954,"Townhouse",0,2836,-27.4698,153.0251
629363,4,3,2098,"Perth","WA",2015,"Townhouse",1,4735,-31.9505,115.8605
137882,1,3,1937,"Brisbane","QLD",1956,"House",1,3397,-27.4698,153.0251
221684,3,2,3597,"Melbourne","VIC",1971,"House",0,5053,-37.8136,144.9631
872049,4,1,3210,"Brisbane","QLD",1964,"Apartment",1,1056,-27.4698,153.0251
1698282,2,2,1435,"Melbourne","VIC",2011,"Apartment",1,1649,-37.8136,144.9631
1612459,3,3,2425,"Sydney","NSW",2002,"Apartment",1,5565,-33.8688,151.2093
699561,2,1,1681,"Sydney","NSW",1978,"Townhouse",1,9159,-33.8688,151.2093
1708054,2,1,2868,"Adelaide","SA",2009,"House",1,8430,-34.9285,138.6007
1135940,5,1,1703,"Melbourne","VIC",2015,"Apartment",0,1601,-37.8136,144.9631
276292,4,2,1102,"Adelaide","SA",2009,"House",0,8630,-34.9285,138.6007
592687,5,3,1221,"Adelaide","SA",2002,"Apartment",0,4576,-34.9285,138.6007
1544002,2,2,2026,"Perth","WA",1953,"Apartment",0,6343,-31.9505,115.8605
456083,2,1,3790,"Melbourne","VIC",1984,"Apartment",0,4293,-37.8136,144.9631
1240117,5,2,3915,"Sydney","NSW",1980,"House",1,5422,-33.8688,151.2093
1531323,5,2,1104,"Melbourne","VIC",1977,"Apartment",0,2607,-37.8136,144.9631
1658394,4,3,1400,"Sydney","NSW",1996,"Apartment",0,3536,-33.8688,151.2093
1889219,4,2,1950,"Sydney","NSW",1960,"Apartment",0,2925,-33.8688,151.2093
367027,5,3,3306,"Brisbane","QLD",1952,"Townhouse",1,8164,-27.4698,153.0251
1963093,3,1,1117,"Sydney","NSW",2018,"House",1,4409,-33.8688,151.2093
1894693,2,1,1146,"Perth","WA",1968,"House",0,3324,-31.9505,115.8605
1450666,2,2,3313,"Melbourne","VIC",1957,"Townhouse",1,1250,-37.8136,144.9631
399044,4,1,2792,"Adelaide","SA",1981,"Townhouse",1,5652,-34.9285,138.6007
942152,1,3,807,"Brisbane","QLD",2014,"Townhouse",0,2496,-27.4698,153.0251
391428,3,3,3990,"Sydney","NSW",2013,"Townhouse",1,9472,-33.8688,151.2093
346985,4,3,992,"Perth","WA",1960,"House",1,5983,-31.9505,115.8605
336434,1,1,2696,"Sydney","NSW",1973,"House",0,5921,-33.8688,151.2093
119462,1,2,1398,"Perth","WA",1956,"Apartment",1,2678,-31.9505,115.8605
1095654,4,1,1129,"Perth","WA",1993,"Townhouse",1,8553,-31.9505,115.8605
1974995,3,1,2999,"Sydney","NSW",1998,"Townhouse",1,5860,-33.8688,151.2093
1580544,2,1,2663,"Melbourne","VIC",1986,"Apartment",1,3605,-37.8136,144.9631
1001369,2,3,2840,"Sydney","NSW",1951,"House",1,3762,-33.8688,151.2093
1056815,3,3,1789,"Adelaide","SA",2008,"Apartment",1,6351,-34.9285,138.6007
1296619,3,2,2959,"Brisbane","QLD",2004,"House",0,5518,-27.4698,153.0251
473811,1,2,3162,"Adelaide","SA",1951,"House",1,6590,-34.9285,138.6007
1844165,2,3,1627,"Perth","WA",1962,"Townhouse",0,9320,-31.9505,115.8605
1791037,5,3,2468,"Melbourne","VIC",1982,"Apartment",1,3104,-37.8136,144.9631
1811536,1,2,1690,"Brisbane","QLD",1999,"Apartment",1,3374,-27.4698,153.0251
1401077,3,1,1060,"Perth","WA",1991,"House",1,7111,-31.9505,115.8605
461789,2,3,2384,"Adelaide","SA",2013,"Townhouse",1,7584,-34.9285,138.6007
697512,4,3,3332,"Melbourne","VIC",1964,"House",0,3995,-37.8136,144.9631
1426907,1,3,1389,"Perth","WA",2007,"Apartment",0,6605,-31.9505,115.8605
1586485,4,3,1821,"Adelaide","SA",1976,"Townhouse",1,3415,-34.9285,138.6007
1364315,3,1,1955,"Perth","WA",2017,"Apartment",1,3575,-31.9505,115.8605
1013838,4,1,2538,"Brisbane","QLD",2009,"House",0,2467,-27.4698,153.0251
1672417,4,2,3669,"Adelaide","SA",1964,"Townhouse",1,9037,-34.9285,138.6007
1344066,2,1,1112,"Perth","WA",1983,"Apartment",0,1258,-31.9505,115.8605
479411,5,3,3330,"Brisbane","QLD",2021,"Apartment",1,6611,-27.4698,153.0251
1611349,5,3,1224,"Adelaide","SA",1962,"Apartment",1,6515,-34.9285,138.6007
1443569,5,2,3263,"Melbourne","VIC",1963,"Townhouse",1,7803,-37.8136,144.9631
1428108,5,1,2464,"Brisbane","QLD",1970,"House",0,2722,-27.4698,153.0251
375357,4,2,860,"Brisbane","QLD",1977,"Apartment",0,2153,-27.4698,153.0251
239150,2,1,967,"Sydney","NSW",2021,"Townhouse",0,3730,-33.8688,151.2093
1071758,1,1,3008,"Perth","WA",1975,"Townhouse",0,4809,-31.9505,115.8605
1797496,3,1,1545,"Sydney","NSW",1977,"Apartment",0,8654,-33.8688,151.2093
652467,2,1,845,"Adelaide","SA",1996,"House",1,4613,-34.9285,138.6007
481973,5,2,1069,"Brisbane","QLD",1993,"Townhouse",0,4147,-27.4698,153.0251
192222,2,2,1284,"Perth","WA",2022,"Townhouse",1,7818,-31.9505,115.8605
1504694,3,3,1388,"Perth","WA",2021,"Apartment",0,7256,-31.9505,115.8605
179287,2,2,1771,"Sydney","NSW",1953,"Apartment",1,7638,-33.8688,151.2093
792294,1,3,1921,"Sydney","NSW",1988,"Townhouse",1,3743,-33.8688,151.2093
1678795,2,2,1875,"Sydney","NSW",1965,"Townhouse",0,2019,-33.8688,151.2093
400515,1,3,2714,"Sydney","NSW",1951,"Apartment",1,4308,-33.8688,151.2093
1156295,5,1,1528,"Brisbane","QLD",1965,"Townhouse",1,6531,-27.4698,153.0251
1090503,4,3,3713,"Perth","WA",2008,"House",1,6872,-31.9505,115.8605
1311428,1,1,1602,"Brisbane","QLD",1968,"House",1,8895,-27.4698,153.0251
1312819,1,3,870,"Adelaide","SA",2009,"House",0,2954,-34.9285,138.6007
211690,3,2,1630,"Melbourne","VIC",1954,"House",1,1639,-37.8136,144.9631
1516999,1,2,1861,"Adelaide","SA",1983,"Apartment",0,5570,-34.9285,138.6007
593543,3,1,3051,"Sydney","NSW",1956,"Apartment",1,9041,-33.8688,151.2093
1342699,3,1,968,"Brisbane","QLD",1958,"Townhouse",0,2069,-27.4698,153.0251
454183,5,3,3093,"Sydney","NSW",1950,"House",1,1808,-33.8688,151.2093
1774218,2,2,2887,"Adelaide","SA",1960,"House",1,3489,-34.9285,138.6007
438618,1,1,1456,"Melbourne","VIC",2019,"Apartment",1,5894,-37.8136,144.9631
1275272,1,2,3808,"Brisbane","QLD",1988,"Apartment",0,6804,-27.4698,153.0251
740497,2,1,1585,"Melbourne","VIC",1981,"Townhouse",1,2405,-37.8136,144.9631
1158109,4,2,3576,"Perth","WA",2016,"Townhouse",0,3857,-31.9505,115.8605
435505,5,1,1030,"Perth","WA",1964,"House",1,3766,-31.9505,115.8605
1269605,2,1,3126,"Melbourne","VIC",2018,"House",1,5825,-37.8136,144.9631
603919,2,3,2898,"Perth","WA",1962,"Apartment",1,7122,-31.9505,115.8605
115782,3,3,1205,"Adelaide","SA",2019,"House",0,6041,-34.9285,138.6007
1351234,5,2,3457,"Perth","WA",1998,"Apartment",1,7308,-31.9505,115.8605
1579719,1,2,1974,"Sydney","NSW",1993,"Apartment",1,6489,-33.8688,151.2093
1477314,3,1,3310,"Sydney","NSW",1990,"Apartment",0,7279,-33.8688,151.2093
486534,2,1,3019,"Perth","WA",1996,"Townhouse",0,2942,-31.9505,115.8605
997283,3,1,2503,"Brisbane","QLD",2018,"Townhouse",0,5113,-27.4698,153.0251
1637237,4,2,3096,"Melbourne","VIC",1962,"Apartment",1,3249,-37.8136,144.9631
638522,1,1,2728,"Adelaide","SA",1993,"Apartment",0,6626,-34.9285,138.6007
277967,5,3,2995,"Brisbane","QLD",1982,"Townhouse",0,3451,-27.4698,153.0251
963402,5,3,2734,"Adelaide","SA",2003,"Townhouse",0,7341,-34.9285,138.6007
1871053,1,3,2756,"Sydney","NSW",1986,"Townhouse",1,7649,-33.8688,151.2093
1317871,3,1,2881,"Brisbane","QLD",1974,"House",1,1791,-27.4698,153.0251
1873138,3,1,2116,"Sydney","NSW",2020,"Apartment",0,1921,-33.8688,151.2093
636040,4,3,2376,"Brisbane","QLD",1981,"Apartment",0,8359,-27.4698,153.0251
964191,3,2,1636,"Melbourne","VIC",2003,"Townhouse",0,4965,-37.8136,144.9631
432380,2,1,3419,"Melbourne","VIC",1997,"Apartment",1,3963,-37.8136,144.9631
866028,3,1,1018,"Adelaide","SA",2018,"Townhouse",1,8027,-34.9285,138.6007
960685,1,1,842,"Adelaide","SA",2002,"Townhouse",0,6202,-34.9285,138.6007
1485605,3,2,1974,"Adelaide","SA",1969,"Townhouse",0,9358,-34.9285,138.6007
1120438,5,2,3385,"Brisbane","QLD",1972,"Townhouse",1,2262,-27.4698,153.0251
1362513,4,3,3854,"Brisbane","QLD",1975,"Townhouse",0,6768,-27.4698,153.0251
671515,2,1,1469,"Adelaide","SA",1962,"Apartment",0,5497,-34.9285,138.6007
456705,4,1,2403,"Adelaide","SA",1966,"Apartment",1,1681,-34.9285,138.6007
788905,5,1,852,"Perth","WA",2006,"Townhouse",1,6910,-31.9505,115.8605
316260,3,2,2532,"Melbourne","VIC",1976,"Townhouse",1,9440,-37.8136,144.9631
1002744,1,1,2574,"Perth","WA",1975,"Apartment",0,2092,-31.9505,115.8605
1022579,4,1,3293,"Adelaide","SA",1972,"House",1,5338,-34.9285,138.6007
1823825,3,1,1267,"Perth","WA",2003,"Townhouse",0,5176,-31.9505,115.8605
519964,2,3,918,"Brisbane","QLD",2012,"Apartment",0,4644,-27.4698,153.0251
1145666,1,3,2397,"Brisbane","QLD",1979,"Townhouse",0,4140,-27.4698,153.0251
1824764,1,1,2113,"Adelaide","SA",1955,"Apartment",1,3250,-34.9285,138.6007
1192499,5,1,887,"Sydney","NSW",1951,"House",0,9474,-33.8688,151.2093
1672713,2,2,2022,"Brisbane","QLD",1956,"Apartment",0,3687,-27.4698,153.0251
1641011,3,2,2886,"Brisbane","QLD",2006,"Townhouse",0,5451,-27.4698,153.0251
450164,4,2,2782,"Brisbane","QLD",1964,"Townhouse",1,9081,-27.4698,153.0251
801950,5,1,1516,"Sydney","NSW",1991,"Apartment",1,2327,-33.8688,151.2093
1368838,2,3,3638,"Brisbane","QLD",2016,"House",0,4299,-27.4698,153.0251
1928889,2,2,3935,"Brisbane","QLD",1952,"Apartment",1,3028,-27.4698,153.0251
951836,1,1,3099,"Perth","WA",1950,"Townhouse",0,7823,-31.9505,115.8605
445290,2,2,1362,"Sydney","NSW",1998,"Apartment",0,2329,-33.8688,151.2093
732770,3,3,3941,"Melbourne","VIC",2016,"Townhouse",1,2604,-37.8136,144.9631
294336,3,3,3351,"Brisbane","QLD",1950,"Townhouse",1,2093,-27.4698,153.0251
1787438,1,3,1104,"Brisbane","QLD",1965,"House",0,9635,-27.4698,153.0251
1373377,1,2,1756,"Sydney","NSW",2015,"House",1,3094,-33.8688,151.2093
1049782,4,2,1720,"Adelaide","SA",2016,"Apartment",0,9885,-34.9285,138.6007
744075,3,1,1420,"Perth","WA",1958,"House",0,1889,-31.9505,115.8605
1043716,4,3,3499,"Perth","WA",2000,"Apartment",1,3554,-31.9505,115.8605
129130,4,3,1430,"Adelaide","SA",1953,"Apartment",1,4180,-34.9285,138.6007
1346029,1,2,3601,"Sydney","NSW",2022,"Townhouse",1,6652,-33.8688,151.2093
854216,5,2,2450,"Sydney","NSW",1966,"Apartment",1,5929,-33.8688,151.2093
1402521,3,3,1827,"Sydney","NSW",1984,"Townhouse",1,7256,-33.8688,151.2093
1474456,2,2,1704,"Sydney","NSW",2021,"House",0,2663,-33.8688,151.2093
1589067,2,2,1146,"Adelaide","SA",2016,"House",1,8169,-34.9285,138.6007
566849,5,3,2272,"Brisbane","QLD",1951,"Apartment",0,3062,-27.4698,153.0251
660814,5,2,2384,"Melbourne","VIC",1989,"Townhouse",1,8654,-37.8136,144.9631
1130238,4,1,1100,"Adelaide","SA",1992,"Townhouse",1,2787,-34.9285,138.6007
609014,2,1,1438,"Adelaide","SA",2012,"Townhouse",0,4773,-34.9285,138.6007
1062205,2,3,1232,"Sydney","NSW",1966,"Townhouse",1,5692,-33.8688,151.2093
1925291,2,2,805,"Adelaide","SA",2018,"Townhouse",1,6449,-34.9285,138.6007
1705403,3,3,2207,"Adelaide","SA",2002,"Apartment",0,8326,-34.9285,138.6007
840265,1,3,1174,"Adelaide","SA",1999,"Apartment",1,4414,-34.9285,138.6007
1320200,4,3,2362,"Brisbane","QLD",1976,"Apartment",1,7565,-27.4698,153.0251
1172712,5,3,3476,"Brisbane","QLD",1957,"Apartment",1,4752,-27.4698,153.0251
586737,1,3,1783,"Melbourne","VIC",1954,"House",0,8279,-37.8136,144.9631
1700797,1,2,1816,"Melbourne","VIC",1971,"Townhouse",1,7922,-37.8136,144.9631
1198921,2,2,2166,"Sydney","NSW",1986,"Apartment",1,8594,-33.8688,151.2093
442639,1,3,2545,"Perth","WA",2003,"Townhouse",1,6330,-31.9505,115.8605
1748770,4,1,2713,"Melbourne","VIC",1960,"Townhouse",1,6856,-37.8136,144.9631
331919,5,1,1894,"Brisbane","QLD",2014,"House",1,2135,-27.4698,153.0251
910524,2,3,1954,"Melbourne","VIC",1999,"Apartment",0,7739,-37.8136,144.9631
1980021,4,1,3710,"Brisbane","QLD",2001,"Townhouse",1,4446,-27.4698,153.0251
837084,5,2,1052,"Brisbane","QLD",1988,"Apartment",0,5429,-27.4698,153.0251
1387836,3,2,1087,"Brisbane","QLD",1955,"House",1,2649,-27.4698,153.0251
1734011,5,1,993,"Sydney","NSW",1977,"Townhouse",0,6675,-33.8688,151.2093
719359,5,2,2264,"Adelaide","SA",1979,"Townhouse",1,9216,-34.9285,138.6007
1357366,5,3,1508,"Sydney","NSW",1986,"Apartment",1,4438,-33.8688,151.2093
1481734,4,1,3697,"Perth","WA",1990,"Townhouse",0,3880,-31.9505,115.8605
883456,4,3,3850,"Brisbane","QLD",2018,"Apartment",1,4498,-27.4698,153.0251
1367127,5,2,2127,"Sydney","NSW",2007,"Townhouse",1,2561,-33.8688,151.2093
1566208,3,1,3159,"Adelaide","SA",2017,"Apartment",1,5445,-34.9285,138.6007
1907100,4,1,3872,"Adelaide","SA",1962,"House",1,5439,-34.9285,138.6007
782207,5,2,879,"Melbourne","VIC",1983,"Apartment",1,7292,-37.8136,144.9631
843870,2,2,3678,"Perth","WA",1972,"Townhouse",1,3689,-31.9505,115.8605
1861812,5,2,2036,"Sydney","NSW",1954,"Apartment",1,4505,-33.8688,151.2093
1766287,5,2,996,"Adelaide","SA",1960,"Townhouse",1,3383,-34.9285,138.6007
777943,2,3,3219,"Sydney","NSW",1994,"Apartment",0,9840,-33.8688,151.2093
528103,2,1,3342,"Adelaide","SA",1961,"Townhouse",0,5766,-34.9285,138.6007
1047824,1,3,2374,"Melbourne","VIC",1992,"Townhouse",0,5188,-37.8136,144.9631
1058934,5,2,2339,"Melbourne","VIC",1970,"Townhouse",1,5601,-37.8136,144.9631
708520,4,1,2819,"Adelaide","SA",1992,"Townhouse",1,2275,-34.9285,138.6007
1414626,2,1,2692,"Perth","WA",1991,"House",0,8855,-31.9505,115.8605
1115075,5,1,1502,"Sydney","NSW",1950,"House",0,3126,-33.8688,151.2093
831326,3,1,1208,"Perth","WA",2003,"House",0,7006,-31.9505,115.8605
127843,4,1,2699,"Brisbane","QLD",1998,"Apartment",1,9584,-27.4698,153.0251
1491578,4,3,1318,"Perth","WA",2021,"Apartment",1,1607,-31.9505,115.8605
1375370,1,1,1433,"Brisbane","QLD",1999,"Townhouse",1,3401,-27.4698,153.0251
292239,2,3,3414,"Brisbane","QLD",2022,"House",1,8782,-27.4698,153.0251
143164,1,2,1722,"Sydney","NSW",1962,"House",1,8857,-33.8688,151.2093
746601,5,2,3567,"Brisbane","QLD",1970,"Apartment",1,7278,-27.4698,153.0251
1807121,1,3,2974,"Melbourne","VIC",1985,"House",0,6056,-37.8136,144.9631
915913,3,3,931,"Brisbane","QLD",1968,"Townhouse",0,6415,-27.4698,153.0251
1550615,5,1,1531,"Brisbane","QLD",1991,"House",1,9046,-27.4698,153.0251
1270135,5,1,1014,"Brisbane","QLD",2003,"Apartment",1,6500,-27.4698,153.0251
308114,2,3,3967,"Sydney","NSW",1966,"Apartment",0,2200,-33.8688,151.2093
1610234,4,2,3992,"Perth","WA",2000,"Apartment",1,1923,-31.9505,115.8605
1037423,3,1,2153,"Melbourne","VIC",2001,"Apartment",1,7842,-37.8136,144.9631
786741,5,3,3458,"Adelaide","SA",1962,"Townhouse",0,8016,-34.9285,138.6007
1259932,3,1,3627,"Sydney","NSW",2019,"House",1,6715,-33.8688,151.2093
179333,5,1,2087,"Melbourne","VIC",1958,"House",0,1666,-37.8136,144.9631
1719833,3,1,2516,"Brisbane","QLD",1987,"Apartment",1,4771,-27.4698,153.0251
447345,3,2,2635,"Melbourne","VIC",2009,"House",0,5089,-37.8136,144.9631
940822,1,1,3503,"Perth","WA",1970,"Apartment",1,2339,-31.9505,115.8605
1810651,5,3,2434,"Adelaide","SA",1985,"Townhouse",0,1761,-34.9285,138.6007
1630359,4,1,3068,"Adelaide","SA",1972,"Townhouse",0,4166,-34.9285,138.6007
1443788,2,1,3829,"Sydney","NSW",1961,"Townhouse",0,2725,-33.8688,151.2093
632998,4,2,2791,"Adelaide","SA",2008,"House",0,2581,-34.9285,138.6007
101391,5,1,1348,"Sydney","NSW",1967,"Apartment",0,7032,-33.8688,151.2093
827396,4,3,3284,"Perth","WA",1973,"Townhouse",0,6469,-31.9505,115.8605
962533,2,2,2539,"Melbourne","VIC",1951,"Townhouse",1,5310,-37.8136,144.9631
350657,1,2,3536,"Brisbane","QLD",1965,"Townhouse",0,6983,-27.4698,153.0251
104759,5,2,3945,"Brisbane","QLD",1996,"Apartment",1,9741,-27.4698,153.0251
1822020,3,3,2195,"Perth","WA",1959,"House",0,3314,-31.9505,115.8605
1637624,5,2,1534,"Sydney","NSW",1964,"House",0,3500,-33.8688,151.2093
1260471,5,2,2504,"Sydney","NSW",1979,"Apartment",1,2655,-33.8688,151.2093
688693,1,2,2654,"Sydney","NSW",1971,"House",0,9939,-33.8688,151.2093
586807,2,2,1293,"Sydney","NSW",1975,"House",0,7398,-33.8688,151.2093
635603,4,3,1935,"Perth","WA",1955,"Townhouse",1,8905,-31.9505,115.8605
1389503,3,3,2042,"Perth","WA",1968,"Townhouse",1,4931,-31.9505,115.8605
852258,3,2,3197,"Adelaide","SA",1951,"House",0,1429,-34.9285,138.6007
752050,2,3,2832,"Melbourne","VIC",1950,"Apartment",1,1004,-37.8136,144.9631
415660,2,1,2504,"Sydney","NSW",1971,"Townhouse",0,1851,-33.8688,151.2093
167783,1,3,2859,"Sydney","NSW",2011,"Apartment",1,4089,-33.8688,151.2093
666569,4,3,925,"Adelaide","SA",2018,"Apartment",0,3197,-34.9285,138.6007
1617793,1,3,3351,"Perth","WA",1991,"Apartment",0,3948,-31.9505,115.8605
1467331,2,3,2033,"Melbourne","VIC",2020,"House",1,8716,-37.8136,144.9631
1992160,5,3,3171,"Brisbane","QLD",1976,"Apartment",0,5692,-27.4698,153.0251
109761,5,3,3223,"Sydney","NSW",1976,"Apartment",1,9629,-33.8688,151.2093
757255,5,3,3347,"Melbourne","VIC",1991,"House",1,2112,-37.8136,144.9631
637445,2,2,1506,"Perth","WA",1964,"Townhouse",1,4172,-31.9505,115.8605
1302402,2,2,1070,"Adelaide","SA",1951,"Apartment",0,2140,-34.9285,138.6007
911720,3,2,2468,"Sydney","NSW",1984,"Apartment",1,6716,-33.8688,151.2093
1988959,4,1,2123,"Brisbane","QLD",1972,"Apartment",1,8816,-27.4698,153.0251
1109192,2,1,2189,"Brisbane","QLD",2015,"House",1,9025,-27.4698,153.0251
816466,4,2,1390,"Brisbane","QLD",2004,"Apartment",0,7056,-27.4698,153.0251
1745975,4,3,1336,"Adelaide","SA",1990,"Apartment",0,1143,-34.9285,138.6007
1551301,1,1,2881,"Perth","WA",1962,"Apartment",1,3000,-31.9505,115.8605
520250,2,1,3780,"Perth","WA",1972,"Apartment",1,1837,-31.9505,115.8605
1928554,4,3,3929,"Melbourne","VIC",2004,"House",1,4391,-37.8136,144.9631
1225652,4,2,3719,"Brisbane","QLD",2019,"House",1,3459,-27.4698,153.0251
1331516,3,2,1122,"Melbourne","VIC",1982,"House",1,6279,-37.8136,144.9631
754029,3,1,3935,"Adelaide","SA",1952,"Townhouse",1,9863,-34.9285,138.6007
204124,1,3,1521,"Brisbane","QLD",1996,"Townhouse",0,2691,-27.4698,153.0251
232770,4,1,3032,"Brisbane","QLD",1990,"Townhouse",0,3222,-27.4698,153.0251
261742,3,3,1292,"Adelaide","SA",1998,"Apartment",0,4426,-34.9285,138.6007
1954656,3,1,3540,"Perth","WA",1950,"Townhouse",1,7119,-31.9505,115.8605
1855902,5,1,2328,"Sydney","NSW",1991,"House",1,9654,-33.8688,151.2093
1895324,5,3,1992,"Melbourne","VIC",1953,"Townhouse",1,4949,-37.8136,144.9631
1938637,4,3,3166,"Perth","WA",2012,"Apartment",0,9084,-31.9505,115.8605
1537180,5,1,2720,"Adelaide","SA",1959,"House",1,3795,-34.9285,138.6007
503905,5,3,1955,"Perth","WA",2008,"House",0,8422,-31.9505,115.8605
1458812,5,2,3889,"Brisbane","QLD",1977,"Apartment",1,4943,-27.4698,153.0251
1218824,5,2,1724,"Adelaide","SA",1960,"Townhouse",0,7951,-34.9285,138.6007
798204,3,2,2341,"Perth","WA",1957,"Apartment",0,9104,-31.9505,115.8605
595081,2,1,1889,"Perth","WA",1972,"Townhouse",1,5305,-31.9505,115.8605
1738100,4,1,1570,"Sydney","NSW",2022,"Townhouse",0,9675,-33.8688,151.2093
1573367,4,1,2015,"Perth","WA",2002,"Apartment",0,1746,-31.9505,115.8605
1222399,2,3,1881,"Sydney","NSW",1950,"House",0,5818,-33.8688,151.2093
1715063,2,2,1852,"Brisbane","QLD",1957,"Townhouse",0,3610,-27.4698,153.0251
281128,1,1,2282,"Adelaide","SA",1962,"Townhouse",1,1952,-34.9285,138.6007
595266,4,3,2501,"Brisbane","QLD",2013,"Townhouse",0,1550,-27.4698,153.0251
1834539,5,2,1802,"Perth","WA",2014,"House",0,4156,-31.9505,115.8605
1148614,4,3,3592,"Melbourne","VIC",2005,"Townhouse",0,2342,-37.8136,144.9631
1948108,5,2,1921,"Sydney","NSW",1966,"Apartment",1,2622,-33.8688,151.2093
1990565,1,2,1320,"Perth","WA",1972,"Apartment",0,5312,-31.9505,115.8605
875715,3,2,1438,"Adelaide","SA",1970,"Townhouse",1,4550,-34.9285,138.6007
137234,2,2,1032,"Sydney","NSW",1991,"Townhouse",0,2781,-33.8688,151.2093
1819628,5,1,2976,"Adelaide","SA",1981,"Townhouse",1,2365,-34.9285,138.6007
810157,5,3,3985,"Perth","WA",1993,"Townhouse",1,9667,-31.9505,115.8605
1135167,5,1,3983,"Brisbane","QLD",2021,"Apartment",1,1619,-27.4698,153.0251
645077,2,2,3442,"Melbourne","VIC",1965,"House",0,1626,-37.8136,144.9631
736400,5,3,2196,"Perth","WA",1973,"Townhouse",0,1226,-31.9505,115.8605
484571,3,1,1492,"Melbourne","VIC",1979,"Townhouse",1,2697,-37.8136,144.9631
307652,4,1,1248,"Perth","WA",2020,"Townhouse",0,9167,-31.9505,115.8605
